"taxonID","scientificNameID","scientificName","kingdom","phylum","class","order","family","genus","taxonRank","FAO_Code"
"urn:lsid:marinespecies.org:taxname:217959","urn:lsid:marinespecies.org:taxname:217959","Neocyttus rhomboidalis","Animalia","Chordata","Teleostei","Zeiformes","Oreosomatidae","Neocyttus","Species","ONV"
"urn:lsid:marinespecies.org:taxname:217961","urn:lsid:marinespecies.org:taxname:217961","Oreosoma atlanticum","Animalia","Chordata","Teleostei","Zeiformes","Oreosomatidae","Oreosoma","Species","OOT"
"urn:lsid:marinespecies.org:taxname:217962","urn:lsid:marinespecies.org:taxname:217962","Antigonia rubescens","Animalia","Chordata","Teleostei","Acanthuriformes","Antigoniidae","Antigonia","Species","ZAI"
"urn:lsid:marinespecies.org:taxname:217964","urn:lsid:marinespecies.org:taxname:217964","Aulostomus chinensis","Animalia","Chordata","Teleostei","Syngnathiformes","Aulostomidae","Aulostomus","Species","FFN"
"urn:lsid:marinespecies.org:taxname:217966","urn:lsid:marinespecies.org:taxname:217966","Fistularia commersonii","Animalia","Chordata","Teleostei","Syngnathiformes","Fistulariidae","Fistularia","Species","FIO"
"urn:lsid:marinespecies.org:taxname:217967","urn:lsid:marinespecies.org:taxname:217967","Aeoliscus punctulatus","Animalia","Chordata","Teleostei","Syngnathiformes","Centriscidae","Aeoliscus","Species","AOW"
"urn:lsid:marinespecies.org:taxname:217969","urn:lsid:marinespecies.org:taxname:217969","Centriscops humerosus","Animalia","Chordata","Teleostei","Syngnathiformes","Centriscidae","Centriscops","Species","CUQ"
"urn:lsid:marinespecies.org:taxname:217970","urn:lsid:marinespecies.org:taxname:217970","Centriscus scutatus","Animalia","Chordata","Teleostei","Syngnathiformes","Centriscidae","Centriscus","Species","FHS"
"urn:lsid:marinespecies.org:taxname:217973","urn:lsid:marinespecies.org:taxname:217973","Notopogon lilliei","Animalia","Chordata","Teleostei","Syngnathiformes","Centriscidae","Notopogon","Species","NLD"
"urn:lsid:marinespecies.org:taxname:217974","urn:lsid:marinespecies.org:taxname:217974","Notopogon xenosoma","Animalia","Chordata","Teleostei","Syngnathiformes","Centriscidae","Notopogon","Species","NPX"
"urn:lsid:marinespecies.org:taxname:217976","urn:lsid:marinespecies.org:taxname:217976","Solenostomus paradoxus","Animalia","Chordata","Teleostei","Syngnathiformes","Solenostomidae","Solenostomus","Species","SXS"
"urn:lsid:marinespecies.org:taxname:217977","urn:lsid:marinespecies.org:taxname:217977","Solenostomus cyanopterus","Animalia","Chordata","Teleostei","Syngnathiformes","Solenostomidae","Solenostomus","Species","SLY"
"urn:lsid:marinespecies.org:taxname:217979","urn:lsid:marinespecies.org:taxname:217979","Acentronura tentaculata","Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Acentronura","Species","DJP"
"urn:lsid:marinespecies.org:taxname:217982","urn:lsid:marinespecies.org:taxname:217982","Bryx analicarens","Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Bryx","Species","BXY"
"urn:lsid:marinespecies.org:taxname:217986","urn:lsid:marinespecies.org:taxname:217986","Choeroichthys brachysoma","Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Choeroichthys","Species","CBJ"
"urn:lsid:marinespecies.org:taxname:217991","urn:lsid:marinespecies.org:taxname:217991","Corythoichthys haematopterus","Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Corythoichthys","Species","DBY"
"urn:lsid:marinespecies.org:taxname:217992","urn:lsid:marinespecies.org:taxname:217992","Corythoichthys flavofasciatus","Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Corythoichthys","Species","CFV"
"urn:lsid:marinespecies.org:taxname:218002","urn:lsid:marinespecies.org:taxname:218002","Doryrhamphus excisus","Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Doryrhamphus","Species","DCQ"
"urn:lsid:marinespecies.org:taxname:218008","urn:lsid:marinespecies.org:taxname:218008","Festucalex erythraeus","Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Festucalex","Species","FXE"
"urn:lsid:marinespecies.org:taxname:218017","urn:lsid:marinespecies.org:taxname:218017","Hippichthys cyanospilos","Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Hippichthys","Species","HCY"
"urn:lsid:marinespecies.org:taxname:218018","urn:lsid:marinespecies.org:taxname:218018","Micrognathus andersonii","Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Micrognathus","Species","MID"
"urn:lsid:marinespecies.org:taxname:218027","urn:lsid:marinespecies.org:taxname:218027","Minyichthys myersi","Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Minyichthys","Species","MIY"
"urn:lsid:marinespecies.org:taxname:218029","urn:lsid:marinespecies.org:taxname:218029","Nannocampus elegans","Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Nannocampus","Species","NAL"
"urn:lsid:marinespecies.org:taxname:218031","urn:lsid:marinespecies.org:taxname:218031","Phoxocampus belcheri","Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Phoxocampus","Species","PXL"
"urn:lsid:marinespecies.org:taxname:218033","urn:lsid:marinespecies.org:taxname:218033","Siokunichthys bentuviai","Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Siokunichthys","Species","SKU"
"urn:lsid:marinespecies.org:taxname:218035","urn:lsid:marinespecies.org:taxname:218035","Syngnathoides biaculeatus","Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Syngnathoides","Species","SGJ"
"urn:lsid:marinespecies.org:taxname:218045","urn:lsid:marinespecies.org:taxname:218045","Trachyrhamphus bicoarctatus","Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Trachyrhamphus","Species","TYF"
"urn:lsid:marinespecies.org:taxname:218051","urn:lsid:marinespecies.org:taxname:218051","Dendrochirus biocellatus","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Dendrochirus","Species","DDI"
"urn:lsid:marinespecies.org:taxname:218052","urn:lsid:marinespecies.org:taxname:218052","Dendrochirus brachypterus","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Dendrochirus","Species","DDY"
"urn:lsid:marinespecies.org:taxname:218053","urn:lsid:marinespecies.org:taxname:218053","Dendrochirus zebra","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Dendrochirus","Species","DDZ"
"urn:lsid:marinespecies.org:taxname:218058","urn:lsid:marinespecies.org:taxname:218058","Iracundus signifer","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Iracundus","Species","ICG"
"urn:lsid:marinespecies.org:taxname:218061","urn:lsid:marinespecies.org:taxname:218061","Parapterois heterurus","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Parapterois","Species","PIH"
"urn:lsid:marinespecies.org:taxname:218065","urn:lsid:marinespecies.org:taxname:218065","Parascorpaena aurita","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Parascorpaena","Species","PDW"
"urn:lsid:marinespecies.org:taxname:218072","urn:lsid:marinespecies.org:taxname:218072","Phenacoscorpius adenensis","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Phenacoscorpius","Species","PHW"
"urn:lsid:marinespecies.org:taxname:218077","urn:lsid:marinespecies.org:taxname:218077","Pterois miles","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Pterois","Species","UHQ"
"urn:lsid:marinespecies.org:taxname:218081","urn:lsid:marinespecies.org:taxname:218081","Pterois antennata","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Pterois","Species","PZT"
"urn:lsid:marinespecies.org:taxname:218082","urn:lsid:marinespecies.org:taxname:218082","Pterois russelii","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Pterois","Species","PZU"
"urn:lsid:marinespecies.org:taxname:218084","urn:lsid:marinespecies.org:taxname:218084","Pterois radiata","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Pterois","Species","PZR"
"urn:lsid:marinespecies.org:taxname:218100","urn:lsid:marinespecies.org:taxname:218100","Scorpaenodes parvipinnis","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaenodes","Species","SOV"
"urn:lsid:marinespecies.org:taxname:218102","urn:lsid:marinespecies.org:taxname:218102","Scorpaenopsis gibbosa","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaenopsis","Species","SJG"
"urn:lsid:marinespecies.org:taxname:218106","urn:lsid:marinespecies.org:taxname:218106","Scorpaenopsis venosa","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaenopsis","Species","QJB"
"urn:lsid:marinespecies.org:taxname:218109","urn:lsid:marinespecies.org:taxname:218109","Scorpaenopsis barbata","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaenopsis","Species","QIZ"
"urn:lsid:marinespecies.org:taxname:218119","urn:lsid:marinespecies.org:taxname:218119","Taenianotus triacanthus","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Taenianotus","Species","TOH"
"urn:lsid:marinespecies.org:taxname:218120","urn:lsid:marinespecies.org:taxname:218120","Chelidonichthys capensis","Animalia","Chordata","Teleostei","Perciformes","Triglidae","Chelidonichthys","Species","GUC"
"urn:lsid:marinespecies.org:taxname:218121","urn:lsid:marinespecies.org:taxname:218121","Chelidonichthys queketti","Animalia","Chordata","Teleostei","Perciformes","Triglidae","Chelidonichthys","Species","KSU"
"urn:lsid:marinespecies.org:taxname:218122","urn:lsid:marinespecies.org:taxname:218122","Chelidonichthys kumu","Animalia","Chordata","Teleostei","Perciformes","Triglidae","Chelidonichthys","Species","KUG"
"urn:lsid:marinespecies.org:taxname:218123","urn:lsid:marinespecies.org:taxname:218123","Lepidotrigla faurei","Animalia","Chordata","Teleostei","Perciformes","Triglidae","Lepidotrigla","Species","IEF"
"urn:lsid:marinespecies.org:taxname:218126","urn:lsid:marinespecies.org:taxname:218126","Lepidotrigla bispinosa","Animalia","Chordata","Teleostei","Perciformes","Triglidae","Lepidotrigla","Species","IEE"
"urn:lsid:marinespecies.org:taxname:218131","urn:lsid:marinespecies.org:taxname:218131","Ptarmus jubatus","Animalia","Chordata","Teleostei","Perciformes","Aploactinidae","Ptarmus","Species","PJU"
"urn:lsid:marinespecies.org:taxname:218139","urn:lsid:marinespecies.org:taxname:218139","Grammoplites suppositus","Animalia","Chordata","Teleostei","Perciformes","Platycephalidae","Grammoplites","Species","GMK"
"urn:lsid:marinespecies.org:taxname:218141","urn:lsid:marinespecies.org:taxname:218141","Kumococius rodericensis","Animalia","Chordata","Teleostei","Perciformes","Platycephalidae","Kumococius","Species","KUD"
